日時	始値	高値	安値	終値	単純移動平均1/単純移動平均	単純移動平均2/単純移動平均	売買高/売買高+移動平均	単純移動平均1/売買高+移動平均	単純移動平均2/売買高+移動平均	
2022/05/09	26705.32	26732.61	26309.22	26319.34	26675.1920	27074.2712	1263420000	1399084000	1164396000	
2022/05/10	26149.06	26246.63	25773.83	26167.1	26631.2860	26999.8652	1372881100	1342538220	1163134444	
2022/05/11	26045.38	26290.62	26003.26	26213.64	26504.4340	26935.5536	1368540000	1339520220	1164258844	
2022/05/12	25945.04	26028.36	25688.11	25748.72	26290.4720	26858.8632	1481010000	1396882220	1175887644	
2022/05/13	25918.8	26479.93	25904.4	26427.65	26175.2900	26806.5104	1648180000	1426806220	1201436444	
2022/05/16	26753.37	26836.96	26438.61	26547.05	26220.8320	26756.8732	1500490000	1474220220	1215238444	
2022/05/17	26555.23	26709.26	26440.62	26659.75	26319.3620	26729.2512	1320980000	1463840000	1221083244	
2022/05/18	26826.82	27053.18	26741.34	26911.2	26458.8740	26730.1564	1267160000	1443564000	1224245244	
2022/05/19	26435.32	26458.85	26150.09	26402.84	26589.6980	26706.8380	1264390000	1400240000	1223982444	
2022/05/20	26448.23	26769.2	26426.99	26739.03	26651.9740	26703.5384	1253300000	1321264000	1228158844	
2022/05/23	26991.42	27047.47	26832.65	27001.52	26742.8680	26730.2000	1097990000	1240764000	1225044044	
2022/05/24	27005.43	27005.43	26736.01	26748.14	26760.5460	26726.3860	1114298000	1199427600	1222983164	
2022/05/25	26711.53	26795.89	26578.03	26677.8	26713.8660	26706.6180	1164920000	1178979600	1229177964	
2022/05/26	26685.02	26898.75	26597.97	26604.84	26754.2660	26687.0840	1085810000	1143263600	1237407964	
2022/05/27	26947.8	26996.7	26731.6	26781.68	26762.7960	26686.3628	1168390000	1126281600	1250751164	
2022/05/30	27092.82	27401.24	27057.2	27369.43	26836.3780	26701.7364	1681740000	1243031600	1279542364	
2022/05/31	27318.09	27463.33	27250.7	27279.8	26942.7100	26704.2144	2288800000	1477932000	1325232764	
2022/06/01	27295.63	27482.31	27295.42	27457.89	27098.7280	26700.4076	1228850000	1490718000	1333221964	
2022/06/02	27340.52	27450.47	27251.24	27413.88	27260.5360	26712.7524	1095370000	1492630000	1337860764	
2022/06/03	27660.62	27776.33	27614.86	27761.57	27456.5140	26759.5840	1108280000	1480608000	1341651964	
2022/06/06	27549.64	27979.54	27523.95	27915.89	27565.8060	26808.2152	1001820000	1344624000	1340344764	
2022/06/07	27984.79	28094.73	27863.38	27943.95	27698.6360	26870.5080	1174580000	1121780000	1321103564	
2022/06/08	28100.26	28234.29	28089.78	28234.29	27853.9160	26925.9636	1300380000	1136086000	1317773564	
2022/06/09	28189.35	28389.75	28189.35	28246.53	28020.4460	26983.0836	1287270000	1174466000	1321496364	
2022/06/10	27996.35	28044.45	27795.17	27824.29	28032.9900	27015.9128	1272530000	1207316000	1312455164	
2022/06/13	27369.66	27389.3	26948.22	26987.44	27847.3000	27042.6368	1218667000	1250685400	1310665044	
2022/06/14	26555.75	26657.92	26357.9	26629.86	27584.4820	27061.1472	1260900000	1267949400	1306185800	
2022/06/15	26625.68	26638.76	26321.68	26326.16	27202.8560	27065.6480	1226530000	1253179400	1300505400	
2022/06/16	26715.52	26947.7	26431.2	26431.2	26839.7900	27092.9472	1130690000	1221863400	1286492600	
2022/06/17	25988.2	26072.35	25720.8	25963	26467.5320	27074.3612	1869650000	1341287400	1295351400	
2022/06/20	26156.62	26156.62	25520.23	25771.22	26224.2880	27043.3280	1177840000	1333122000	1282445400	
2022/06/21	26070.92	26418.84	25972.28	26246.31	26147.5780	27026.7904	1113400000	1303622000	1274142200	
2022/06/22	26441.72	26462.83	26149.17	26149.55	26112.2560	26996.3244	1111330000	1280582000	1267909000	
2022/06/23	26134.89	26401.97	26039.57	26171.25	26060.2660	26987.0608	1082290000	1270902000	1260625000	
2022/06/24	26228.42	26519.16	26148.56	26491.97	26166.0600	26977.1784	1244470000	1145866000	1260271800	
2022/06/27	26741.8	26938.43	26665.44	26871.27	26386.0700	26971.9684	1109570000	1132212000	1260735000	
2022/06/28	26795.68	27062.31	26789.5	27049.47	26546.7020	26984.0216	1226850000	1154902000	1265237080	
2022/06/29	26814.23	26858.68	26687.47	26804.6	26677.7120	26989.0936	1662920000	1265220000	1285157080	
2022/06/30	26753.28	26753.28	26324.31	26393.04	26722.0700	26980.6216	1364020000	1321566000	1296285480	
2022/07/01	26460.71	26531.24	25841.75	25935.62	26610.8000	26946.7792	1349730000	1342618000	1303539080	
2022/07/04	26086.78	26258.86	25945.83	26153.81	26467.3080	26898.1544	1097790000	1340262000	1280181080	
2022/07/05	26386.23	26532.51	26294.84	26423.47	26342.1080	26863.9012	1038180000	1302528000	1230156280	
2022/07/06	26190.4	26298.96	26051.19	26107.65	26202.7180	26809.8916	1389150000	1247774000	1236568280	
2022/07/07	26280.94	26533.65	26136.99	26490.53	26222.2160	26772.9576	1278950000	1230760000	1243911480	
2022/07/08	26623.85	26881.75	26510.53	26517.19	26338.5300	26723.1824	1466870000	1254188000	1258255080	
2022/07/11	26892.73	27062.17	26710.59	26812.3	26470.2280	26679.0388	1152480000	1265126000	1264281480	
2022/07/12	26701	26718.67	26278.28	26336.66	26452.8660	26614.7472	1061100000	1269710000	1259742280	
2022/07/13	26403.79	26543.07	26389.1	26478.77	26527.0900	26544.5264	893560000	1170592000	1243469480	
2022/07/14	26357.32	26713.07	26312.79	26643.39	26557.6620	26480.4008	972780000	1109358000	1230889880	
2022/07/15	26736.08	26857.77	26571.38	26788.47	26611.9180	26438.9680	1078310000	1031646000	1223121080	
2022/07/19	27003.83	27043.58	26791.71	26961.68	26641.7940	26437.9376	972420000	995634000	1213271200	
2022/07/20	27295.95	27692.85	27295.95	27680.26	26910.5140	26479.9536	1114290000	1006272000	1207406800	
2022/07/21	27627.88	27803	27549.56	27803	27175.3600	26539.0272	970794000	1021718800	1197177360	
2022/07/22	27773.14	27952.25	27701.25	27914.66	27429.6140	26598.3656	993860000	1025934800	1191704160	
2022/07/25	27697.77	27848.59	27663.16	27699.25	27611.7700	26667.8156	823920000	975056800	1149874960	
2022/07/26	27682.2	27715.78	27538.39	27655.21	27750.4760	26743.1752	869890000	954550800	1137556960	
2022/07/27	27575.16	27772.97	27525.09	27715.75	27757.5740	26801.9528	925210000	916734800	1130029360	
2022/07/28	27909.15	28015.68	27651.99	27815.48	27760.0700	26868.5900	1376790000	997934000	1140647760	
2022/07/29	27915.22	28001.8	27725.24	27801.64	27737.4660	26933.8056	1293590000	1057880000	1149099760	
2022/08/01	27813.82	27993.35	27751.59	27993.35	27796.2860	26993.8608	1226740000	1138444000	1148390560	
2022/08/02	27812.48	27830.58	27530.6	27594.73	27784.1900	27022.7992	1160860000	1196638000	1150442160	
2022/08/03	27673	27837.63	27634.65	27741.9	27789.4200	27050.4964	1176600000	1246916000	1148432160	
2022/08/04	27930.94	28005.59	27870.05	27932.2	27812.7640	27095.6004	1295400000	1230638000	1133731360	
2022/08/05	27915.06	28190.04	27910.22	28175.87	27887.6100	27166.9136	1212460000	1214412000	1127668960	
2022/08/08	28050.09	28279.12	28047.08	28249.24	27938.7880	27259.4584	1123350000	1193734000	1118613760	
2022/08/09	28236.84	28257.34	27966.91	27999.96	28019.8340	27333.3044	1125240000	1186610000	1119711760	
2022/08/10	27955.11	27964.96	27729.46	27819.33	28035.3200	27389.1388	1055220000	1162334000	1120393360	
2022/08/12	28251.74	28546.98	28207.86	28546.98	28158.2760	27486.7120	1457930000	1194840000	1123144560	
2022/08/15	28623.78	28897.07	28623.78	28871.78	28297.4580	27581.9620	994600000	1151268000	1111770560	
2022/08/16	28829.53	28928.16	28752.88	28868.91	28421.3920	27676.0308	969650000	1120528000	1091881760	
2022/08/17	28952.65	29222.77	28944.71	29222.77	28665.9540	27772.4496	1135290000	1122538000	1091194160	
2022/08/18	28957.4	28999.64	28846.52	28942.14	28890.5160	27876.6688	987930000	1109080000	1088267360	
2022/08/19	29095.71	29150.8	28913.05	28930.33	28967.1860	27974.7312	1022400000	1021974000	1093420960	
2022/08/22	28654.07	28828.21	28586.36	28794.5	28951.7300	28060.7756	920870000	1007228000	1091344560	
2022/08/23	28580.2	28580.2	28395.3	28452.75	28868.4980	28127.3468	974660000	1008230000	1087198560	
2022/08/24	28481.34	28515.61	28282.21	28313.47	28686.6380	28181.4184	1022930000	985758000	1089218960	
2022/08/25	28415.11	28534.71	28357.03	28479.01	28594.0120	28213.3684	906450000	969462000	1080905360	
2022/08/26	28639.47	28792.93	28608.7	28641.38	28536.2220	28246.9036	855510000	936084000	1076294000	
2022/08/29	28161.06	28179.09	27788.12	27878.96	28353.1140	28245.4756	1074079000	966725800	1079502760	
2022/08/30	28086.72	28233.8	27944.25	28195.58	28301.6800	28265.3288	998380000	971469800	1086481160	
2022/08/31	27928.09	28104.8	27906.17	28091.53	28257.2920	28282.7816	1332180000	1033319800	1104972760	
2022/09/01	27797	27832.78	27589.7	27661.47	28093.7840	28280.6104	1101020000	1072233800	1112005160	
2022/09/02	27755.6	27772.37	27570.74	27650.84	27895.6760	28274.0248	1030610000	1107253800	1098157960	
2022/09/05	27567.29	27673.44	27511.68	27619.61	27843.8060	28266.7436	811920000	1054822000	1078891160	
2022/09/06	27650.15	27813.78	27557.99	27626.51	27729.9920	28252.0700	850210000	1025188000	1063829960	
2022/09/07	27546.01	27546.01	27268.7	27430.3	27597.7460	28245.4928	1115310000	981814000	1062007960	
2022/09/08	27732.68	28083.79	27718.3	28065.28	27678.5080	28258.4280	1207650000	1003140000	1063249960	
2022/09/09	28204.71	28286.02	28091.38	28214.75	27791.2900	28269.7300	1224700000	1041958000	1060421960	
2022/09/12	28483.59	28612.89	28438.37	28542.11	27975.7900	28284.3796	925870000	1064748000	1048958360	
2022/09/13	28556.21	28659.76	28530.36	28614.63	28173.4140	28298.9952	931590000	1081024000	1041287960	
2022/09/14	28132.7	28141.92	27795.64	27818.62	28251.0780	28291.7416	1200480000	1098058000	1044297560	
2022/09/15	27873.96	27946.2	27801.44	27875.91	28213.2040	28294.0048	897540000	1036036000	1037990360	
2022/09/16	27631.39	27654.99	27525.68	27567.65	28083.7840	28254.8316	1417560000	1074608000	1036375560	
2022/09/20	27788.68	27907.45	27627.86	27688.42	27913.0460	28207.4972	1034410000	1096316000	1037967960	
2022/09/21	27440.84	27467.34	27297.5	27313.13	27652.7460	28145.2660	1068750000	1123748000	1041931960	
2022/09/22	27053.58	27197.07	26955.18	27153.83	27519.7880	28062.5084	1144750000	1112602000	1042310360	
2022/09/26	26779.44	26779.44	26424.6	26431.55	27230.9160	27962.0848	1526630000	1238420000	1063858360	
2022/09/27	26585.38	26680.2	26523.77	26571.87	27031.7600	27867.7464	1145570000	1184022000	1068785160	
2022/09/28	26422.86	26516.32	25938.36	26173.98	26728.8720	27762.9256	1554740000	1288088000	1094139960	
2022/09/29	26280.5	26458.67	26221.78	26422.05	26550.6560	27681.6976	1403610000	1355060000	1111297960	
2022/09/30	26240	26273.65	25805.59	25937.21	26307.3320	27586.6472	1520290000	1430168000	1131192360	
2022/10/03	25778.95	26223.84	25621.96	26215.79	26264.1800	27496.1184	1269340000	1378710000	1145707960	
2022/10/04	26653.49	26994.44	26633.52	26992.21	26348.2480	27430.1516	1378660000	1425328000	1166633960	
2022/10/05	27211.32	27216.8	27030.55	27120.53	26537.5580	27399.8144	1185700000	1351520000	1171098800	
2022/10/06	27137.98	27399.19	27137.98	27311.3	26715.4080	27364.4432	1139430000	1298684000	1176740800	
2022/10/07	26975.92	27198.91	26921.9	27116.11	26951.1880	27325.4264	1111960000	1217018000	1167932000	
2022/10/11	26757.12	26759.62	26369.56	26401.25	26988.2800	27275.0176	1296460000	1222442000	1175749600	
2022/10/12	26353.22	26495.75	26313.41	26396.83	26869.2040	27224.8572	1164940000	1179698000	1181122800	
2022/10/13	26398.29	26408.31	26237.42	26237.42	26692.5820	27169.5696	1042870000	1151132000	1190360800	
2022/10/14	26599.32	27180.16	26595.35	27090.76	26648.4740	27148.1396	1319310000	1187108000	1209124800	
2022/10/17	26785.02	26814.92	26649.13	26775.79	26580.4100	27121.9592	1057210000	1176158000	1206800800	
2022/10/18	27167.73	27229.88	26910.1	27156.14	26731.3880	27085.5936	1106720000	1138210000	1202763600	
2022/10/19	27225.17	27371.38	27192.79	27257.38	26903.4980	27047.2988	957040000	1096630000	1192057200	
2022/10/20	26981.75	27092.55	26872.45	27006.96	27057.4060	26985.8928	1044530000	1096962000	1196803600	
2022/10/21	26903.5	26985.38	26869.38	26890.58	27017.3700	26916.9308	1026660000	1038432000	1200606400	
2022/10/24	27233	27308.97	26974.9	26974.9	27057.1920	26883.1820	1030970000	1033184000	1193826000	
2022/10/25	27113.2	27337.8	27073.18	27250.28	27076.0200	26858.1568	1040080000	1019856000	1199527600	
2022/10/26	27410.64	27578.05	27404.9	27431.84	27110.9120	26852.7244	1044710000	1037390000	1184613600	
2022/10/27	27407.23	27450.26	27330.79	27345.24	27178.5680	26838.9972	1078640000	1044212000	1186382800	
2022/10/28	27097.38	27265.46	26981.08	27105.2	27221.4920	26830.6800	2410680000	1321016000	1240060000	
2022/10/31	27404.3	27602.99	27392.99	27587.46	27344.0040	26848.0252	1228500000	1360522000	1243410000	
2022/11/01	27614.64	27682.97	27526.18	27678.92	27429.7320	26897.9200	1232550000	1399016000	1231646800	
2022/11/02	27562.3	27692.55	27546.88	27663.39	27476.0420	26941.5808	1430690000	1476212000	1243051600	
2022/11/04	27371.89	27389.3	27032.02	27199.74	27446.9420	26982.6112	1639160000	1588316000	1246428400	
2022/11/07	27406.78	27578.01	27357.53	27527.64	27531.4300	27026.8348	1233590000	1352898000	1239627600	
2022/11/08	27718.84	27943.27	27704.64	27872.11	27588.3600	27104.2308	1344690000	1376136000	1232603600	
2022/11/09	27884.55	27926.52	27688.86	27716.43	27595.8620	27164.2564	1281770000	1385980000	1233100800	
2022/11/10	27459.08	27485.38	27370.62	27446.1	27552.4040	27182.4120	1270370000	1353916000	1228769200	
2022/11/11	27868.69	28329.54	27837.09	28263.57	27765.1700	27228.1336	1743680000	1374820000	1251088400	
2022/11/14	28277.64	28305.04	27963.47	27963.47	27852.3360	27254.2204	1460350000	1420172000	1263925200	
2022/11/15	27940.26	28038.63	27903.27	27990.17	27875.9480	27289.1828	1211428000	1393519600	1267903920	
2022/11/16	28020.49	28069.25	27743.15	28028.3	27938.3220	27354.2648	1225490000	1382263600	1265065120	
2022/11/17	27952.21	28029.62	27910.01	27930.57	28035.2160	27415.6144	1069050000	1341999600	1261229520	
2022/11/18	28009.82	28045.44	27877.78	27899.77	27962.4560	27482.1084	1126250000	1218513600	1264564720	
2022/11/21	27982	28007.06	27846.3	27944.79	27958.7200	27516.2696	965300000	1119503600	1250404320	
2022/11/22	28059.51	28203.35	28038.16	28115.74	27983.8340	27569.8676	1204280000	1118074000	1256287120	
2022/11/24	28373.72	28502.29	28363.66	28383.09	28054.7920	27618.9456	1311100000	1135196000	1264462320	
2022/11/25	28398.77	28399.88	28263.6	28283.03	28125.2840	27659.9716	999550000	1121296000	1266162720	
2022/11/28	28220.56	28238.5	28046.32	28162.83	28177.8960	27706.2064	1134060000	1122858000	1269743920	
2022/11/29	27991.5	28055.91	27899.98	28027.84	28194.5060	27751.6968	1156650000	1161128000	1274943520	
2022/11/30	27886.67	27972.89	27802.71	27968.99	28165.1560	27791.4604	1664500000	1253172000	1300284720	
2022/12/01	28273.13	28423.46	28226.08	28226.08	28133.7540	27830.4924	1244980000	1239948000	1308480720	
2022/12/02	27983.18	27983.18	27662.12	27777.9	28032.7280	27844.3348	1333290000	1306696000	1320023920	
2022/12/05	27752.99	27854.11	27700.86	27820.4	27964.2420	27863.3412	1069250000	1293734000	1319648320	
2022/12/06	27704.06	27934.07	27698.31	27885.87	27935.8480	27894.5680	1016220000	1265648000	1263869920	
2022/12/07	27670.29	27786.25	27646.78	27686.4	27879.3300	27898.5256	1045700000	1141888000	1256557920	
2022/12/08	27622.3	27643.64	27415.66	27574.43	27749.0000	27894.3460	1091110000	1111114000	1250900320	
2022/12/09	27633.96	27952.8	27633.96	27901.01	27773.6220	27903.8508	1125880000	1069632000	1238707920	
2022/12/12	27741.1	27865.72	27734.66	27842.33	27778.0080	27929.5544	921880000	1040158000	1210016720	
2022/12/13	28067.37	28116.56	27907.49	27954.85	27791.8040	27946.6428	969128000	1030739600	1199438240	
2022/12/14	28005.03	28195.69	27993.78	28156.21	27885.7660	27958.0068	985580000	1018715600	1185073840	
2022/12/15	27991.14	28163.17	27987.54	28051.7	27981.2200	27971.4176	913760000	983245600	1170353440	
2022/12/16	27706.7	27713.04	27488.83	27527.12	27906.4420	27974.6584	1384130000	1034895600	1174903840	
2022/12/19	27279.92	27349.58	27165.78	27237.64	27785.5040	27933.6212	971320000	1044783600	1144009440	
2022/12/20	27257.35	27339.49	26416.91	26568.03	27508.1400	27877.8036	1843920000	1219742000	1159352240	
2022/12/21	26547.17	26616.28	26269.8	26387.72	27154.4420	27813.7056	1779600000	1378546000	1182079120	
2022/12/22	26552.43	26585.28	26399.31	26507.87	26845.6760	27752.8884	1150830000	1425960000	1179092720	
2022/12/23	26207.77	26291.98	26106.38	26235.25	26587.3020	27685.0756	1163440000	1381822000	1182868320	
2022/12/26	26299.54	26438.65	26294.85	26405.87	26420.9480	27625.3196	820500000	1351658000	1170638320	
2022/12/27	26570.78	26620.49	26447.87	26447.87	26396.9160	27565.4428	889080000	1160690000	1167589520	
2022/12/28	26309.34	26354.27	26199.67	26340.5	26387.4720	27494.4332	1047960000	1014362000	1161336720	
2022/12/29	26074.9	26126.7	25953.92	26093.67	26304.6320	27402.8564	1021780000	988552000	1149763920	
2022/12/30	26288	26321.37	26067.92	26094.5	26276.4820	27315.3152	881800000	932224000	1145053920	
2023/01/04	25834.93	25840.68	25661.89	25716.86	26138.6800	27217.4764	1244870000	1017098000	1149486320	
2023/01/05	25825.5	25947.1	25750.46	25820.8	26013.2660	27129.1948	1128000000	1064882000	1148340320	
2023/01/06	25740.08	26034.06	25719.61	25973.85	25939.9360	27049.3892	1073510000	1069992000	1124700720	
2023/01/10	26176.61	26316.66	26132.8	26175.56	25956.3140	26967.3684	1111140000	1087864000	1119347120	
2023/01/11	26362.21	26479.99	26332.05	26446	26026.6140	26914.0924	1058870000	1123278000	1108370320	
2023/01/12	26524.94	26547.61	26381.93	26449.82	26173.2060	26859.2692	1238920000	1122088000	1115157120	
2023/01/13	26391.78	26409.21	26090.84	26119.52	26232.9500	26788.6152	1479830000	1192454000	1133701520	
2023/01/16	25836.67	25938.04	25748.1	25822.32	26202.6440	26714.0520	1140010000	1205754000	1137473920	
2023/01/17	25915.51	26198.69	25895.3	26138.68	26195.2680	26656.6220	1065260000	1196578000	1136439920	
2023/01/18	26251.34	26816.68	26211.84	26791.12	26264.2920	26612.2264	1409870000	1266778000	1147799520	
2023/01/19	26541.08	26592.87	26368.97	26405.23	26255.3740	26554.7424	1054600000	1229914000	1153108320	
2023/01/20	26346.69	26553.53	26320.96	26553.53	26342.1760	26498.6896	952270000	1124402000	1152434000	
2023/01/23	26880.21	26938.28	26788.76	26906.04	26558.9200	26448.6828	977480000	1091896000	1152110000	
2023/01/24	27150.43	27381	27150.43	27299.19	26791.0220	26418.5824	1119230000	1102690000	1160328800	
2023/01/25	27175.88	27473.9	27175.88	27395.01	26911.8000	26413.2980	990440000	1018804000	1144581200	
2023/01/26	27444.64	27502.15	27284.08	27362.75	27103.3040	26418.3024	983700000	1004624000	1145076400	
2023/01/27	27428.41	27452.67	27326.91	27382.56	27269.1100	26450.8836	1102870000	1034744000	1115434400	
2023/01/30	27384.77	27486.42	27337.25	27433.4	27374.5820	26492.7108	1130700000	1065388000	1089478400	
2023/01/31	27458.56	27494.17	27302.22	27327.11	27380.1660	26525.4804	1205420000	1082626000	1091662000	
2023/02/01	27483.41	27547.67	27322.79	27346.88	27370.5400	26569.9456	1109000000	1106338000	1089484400	
2023/02/02	27453.67	27472.44	27338.43	27402.05	27378.4000	26609.7928	1196480000	1148894000	1104523600	
2023/02/03	27455.03	27612.57	27445.69	27509.46	27403.7800	26652.2564	1396670000	1207654000	1124827200	
2023/02/06	27764.66	27821.22	27656.47	27693.65	27455.8300	26706.3824	1315540000	1244622000	1135530400	
2023/02/07	27744.9	27814.96	27662.11	27685.47	27527.5020	26770.0544	1126510000	1228840000	1139719600	
2023/02/08	27690.74	27719.45	27458.53	27606.46	27579.4180	26830.5328	1095000000	1226040000	1148247600	
2023/02/09	27453.4	27635.38	27424.69	27584.35	27615.8780	26905.2324	1043730000	1195490000	1140202000	
2023/02/10	27711.25	27814.02	27609.33	27670.98	27648.1820	26979.2396	1396180000	1195392000	1150929200	
2023/02/13	27550.35	27570.32	27266.94	27427.32	27594.9160	27037.3784	1159250000	1164134000	1154358800	
2023/02/14	27705.37	27721.82	27553.18	27602.77	27578.3760	27094.4668	1019530000	1142738000	1150694400	
2023/02/15	27686.01	27720.27	27444.13	27501.86	27557.4560	27136.7012	1187910000	1161320000	1155856000	
2023/02/16	27654.72	27727.66	27597.12	27696.44	27579.8740	27186.5660	1141740000	1180922000	1151968800	
2023/02/17	27484.6	27608.59	27466.61	27513.13	27548.3040	27242.3104	1113210000	1124328000	1137304000	
2023/02/20	27497.13	27531.94	27426.48	27531.94	27569.2280	27310.6952	1013080000	1095094000	1132226800	
2023/02/21	27486.09	27538.29	27359.12	27473.1	27543.2940	27364.0720	1006630000	1092514000	1129881600	
2023/02/22	27265.99	27300.53	27046.08	27104.32	27463.7860	27376.6000	1201990000	1095330000	1121566400	
2023/02/24	27144.72	27465.9	27128.32	27453.48	27415.1940	27418.5300	1234560000	1113894000	1128764800	
2023/02/27	27322.73	27456.22	27292.74	27423.96	27397.3600	27453.3472	988590000	1088970000	1130217600	
2023/02/28	27515.34	27585.17	27400.36	27445.56	27380.0840	27474.9280	1388314000	1164016800	1146650960	
2023/03/01	27363.57	27530.76	27305.37	27516.53	27388.7700	27483.6216	1129250000	1188540800	1147051760	
2023/03/02	27564.82	27617.8	27408.54	27498.87	27467.6800	27487.7760	1116470000	1171436800	1152092960	
2023/03/03	27683.26	27961.21	27655.34	27927.47	27562.4780	27510.3648	1268640000	1178252800	1163490560	
2023/03/06	28182.31	28288.62	28153.82	28237.78	27725.2420	27544.5736	1090540000	1198642800	1162997360	
2023/03/07	28202.59	28398.27	28202.59	28309.16	27897.9620	27579.6040	1127200000	1146420000	1162857360	
2023/03/08	28237.21	28469.41	28232.68	28444.19	28083.4940	27624.2872	1106770000	1141924000	1158911360	
2023/03/09	28648.11	28734.79	28558.88	28623.15	28308.3500	27675.3380	1203000000	1159230000	1162671360	
2023/03/10	28385.29	28424.24	28118.74	28143.97	28351.6500	27705.0148	1693750000	1244252000	1182562160	
2023/03/13	27886.21	27906.97	27631.53	27832.96	28270.6860	27717.9548	1477690000	1321682000	1185802960	
2023/03/14	27455.95	27455.95	27104.75	27222.04	28053.2620	27699.0904	1909670000	1478176000	1209568160	
2023/03/15	27421.66	27424.94	27105.99	27229.48	27810.3200	27680.8508	1345370000	1525896000	1218322560	
2023/03/16	26796.67	27057.54	26632.92	27010.61	27487.8120	27657.0168	1655380000	1616372000	1240737760	
2023/03/17	27232.23	27356.15	27071.71	27333.79	27325.7760	27646.9944	1641050000	1605832000	1264630560	
2023/03/20	27253.73	27367.18	26945.67	26945.67	27148.3180	27617.9820	1360280000	1582350000	1263194560	
2023/03/22	27298.15	27520.97	27267.26	27466.61	27197.2320	27619.5536	1251790000	1450774000	1266896160	
2023/03/23	27232.97	27461.97	27175.63	27419.61	27235.2580	27612.2272	1041190000	1389938000	1267762560	
2023/03/24	27368.62	27397.29	27257.44	27385.25	27310.1860	27607.5628	1019220000	1262706000	1261014960	
2023/03/27	27482.39	27543.48	27359.72	27476.87	27338.8020	27598.7800	966490000	1127794000	1254004960	
2023/03/28	27573.82	27603.45	27432.76	27518.25	27453.3180	27598.9848	1054180000	1066574000	1251643760	
2023/03/29	27549.37	27897.72	27505.48	27883.78	27536.7520	27613.0584	1366740000	1089564000	1265790160	
2023/03/30	27827.89	27876.38	27630.55	27782.93	27609.4160	27625.4516	1275270000	1136380000	1276535760	
2023/03/31	28009.22	28124.62	27986.62	28041.48	27740.6620	27662.9380	1425270000	1217590000	1285466960	
2023/04/03	28203.35	28258.91	28120.71	28188.15	27882.9180	27692.3248	1179750000	1260242000	1283274560	
2023/04/04	28213.93	28287.42	28139.12	28287.42	28036.7520	27726.8632	1161470000	1281700000	1290189760	
2023/04/05	28111.04	28133.57	27788.77	27813.26	28022.6480	27741.5712	1165630000	1241478000	1281282400	
2023/04/06	27589.14	27609.86	27427.66	27472.63	27960.5880	27739.8152	1146510000	1215726000	1281972800	
2023/04/07	27554.37	27591.15	27456.25	27518.31	27855.9540	27740.5928	820490000	1094770000	1270133600	
2023/04/10	27658.52	27737.49	27597.18	27633.66	27745.0560	27728.8404	820180000	1022856000	1252195200	
2023/04/11	27895.9	28068.39	27854.82	27923.37	27672.2460	27716.2640	1046000000	999762000	1250413600	
2023/04/12	27985.93	28121.46	27983.97	28082.7	27726.1340	27707.2056	998540000	966344000	1245267200	
2023/04/13	27952.58	28163.87	27952.01	28156.97	27863.0020	27695.7168	972290000	931500000	1239888000	
2023/04/14	28321.54	28515.51	28282.82	28493.47	28058.0340	27690.5296	1127940000	992990000	1236885600	
2023/04/17	28537.99	28599.75	28414.98	28514.78	28234.2580	27705.3620	952190000	1019392000	1207223200	
2023/04/18	28567.54	28698.22	28520.76	28658.83	28381.3500	27738.3968	1012340000	1012660000	1188609200	
2023/04/19	28619.84	28677.22	28531.54	28606.76	28486.1620	27793.7856	943800000	1001712000	1149974400	
2023/04/20	28472	28694.25	28442.45	28657.57	28586.2820	27850.9092	922550000	991764000	1133061600	
2023/04/21	28590.55	28778.37	28527.8	28564.37	28600.4620	27913.0596	1053030000	976782000	1108967600	
2023/04/24	28631.78	28680.65	28567.24	28593.52	28616.2100	27963.4488	826850000	951714000	1076399600	
2023/04/25	28697.73	28806.69	28609.77	28620.07	28608.4580	28030.4248	962060000	941658000	1060470800	
2023/04/26	28478.52	28551.61	28319.77	28416.47	28570.4000	28068.4192	1109900000	974878000	1054795200	
2023/04/27	28340.59	28459.73	28241.67	28457.68	28530.4220	28109.9420	1196520000	1029672000	1061008400	
2023/04/28	28705.91	28879.24	28499.51	28856.44	28588.8360	28168.7896	1587440000	1136554000	1083737200	
2023/05/01	29058.05	29145.89	29016.83	29123.18	28694.7680	28234.6420	1229210000	1217026000	1094246000	
2023/05/02	29278.8	29278.8	29083.13	29157.95	28802.3440	28300.2300	1039520000	1232518000	1093659600	
2023/05/08	29095.46	29144.12	28931.81	28949.88	28909.0260	28342.8740	1189560000	1248450000	1086572400	
2023/05/09	29020.63	29262.36	29020.63	29242.82	29066.0540	28401.2696	1347510000	1278648000	1089462000	
2023/05/10	29189.41	29195.16	29070.11	29122.18	29119.2020	28444.4976	1315320000	1224224000	1085064000	
2023/05/11	29110.79	29165.59	29028.71	29126.72	29119.9100	28482.0404	1301480000	1238678000	1089933200	
2023/05/12	29199.3	29426.06	29141.52	29388.3	29165.9800	28526.0756	1664970000	1363768000	1110073200	
2023/05/15	29547.04	29629.47	29475.97	29626.34	29301.2720	28598.5988	1448440000	1415544000	1121385600	
2023/05/16	29838.01	29916.56	29779.07	29842.99	29421.3060	28693.4132	1604190000	1466880000	1139692800	
2023/05/17	29912.44	30115.32	29912.44	30093.59	29615.5880	28796.4244	1428040000	1489424000	1163994800	
2023/05/18	30432.54	30667.13	30381.9	30573.93	29905.0300	28914.0352	1426330000	1514394000	1188240800	
