table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,ja,日本科学未来館,,,日本科学未来館
stop_times,stop_headsign,ja,大井町駅東口,,,大井町駅東口
stop_times,stop_headsign,ja,目黒駅前,,,目黒駅前
stop_times,stop_headsign,ja,浅草寿町,,,浅草寿町
stop_times,stop_headsign,ja,大和操車所前,,,大和操車所前
stop_times,stop_headsign,ja,東小松川一丁目,,,東小松川一丁目
stop_times,stop_headsign,ja,河辺駅南口,,,河辺駅南口
stop_times,stop_headsign,ja,上野松坂屋前,,,上野松坂屋前
stop_times,stop_headsign,ja,堀ノ内,,,堀ノ内
stop_times,stop_headsign,ja,港南四丁目,,,港南四丁目
stop_times,stop_headsign,ja,小岩駅前,,,小岩駅前
stop_times,stop_headsign,ja,東大島駅前,,,東大島駅前
stop_times,stop_headsign,ja,溜池,,,溜池
stop_times,stop_headsign,ja,隅田公園,,,隅田公園
stop_times,stop_headsign,ja,有明ガーデン,,,有明ガーデン
stop_times,stop_headsign,ja,東京駅丸の内南口,,,東京駅丸の内南口
stop_times,stop_headsign,ja,三ノ輪駅前,,,三ノ輪駅前
stop_times,stop_headsign,ja,黒沢神社前(循環),,,黒沢神社前(循環)
stop_times,stop_headsign,ja,台場二丁目,,,台場二丁目
stop_times,stop_headsign,ja,新四ツ木橋,,,新四ツ木橋
stop_times,stop_headsign,ja,潮見駅前（循環）,,,潮見駅前（循環）
stop_times,stop_headsign,ja,王子駅前,,,王子駅前
stop_times,stop_headsign,ja,東青梅駅前,,,東青梅駅前
stop_times,stop_headsign,ja,上野公園山下,,,上野公園山下
stop_times,stop_headsign,ja,秋葉原駅前,,,秋葉原駅前
stop_times,stop_headsign,ja,青梅駅前,,,青梅駅前
stop_times,stop_headsign,ja,東京駅八重洲口,,,東京駅八重洲口
stop_times,stop_headsign,ja,上野公園,,,上野公園
stop_times,stop_headsign,ja,東新小岩四丁目,,,東新小岩四丁目
stop_times,stop_headsign,ja,新小岩駅前,,,新小岩駅前
stop_times,stop_headsign,ja,都営飯田橋駅前,,,都営飯田橋駅前
stop_times,stop_headsign,ja,晴海五丁目ターミナル,,,晴海五丁目ターミナル
stop_times,stop_headsign,ja,船堀駅前,,,船堀駅前
stop_times,stop_headsign,ja,木場駅前,,,木場駅前
stop_times,stop_headsign,ja,加賀,,,加賀
stop_times,stop_headsign,ja,日本女子大（構内）,,,日本女子大（構内）
stop_times,stop_headsign,ja,葛西橋,,,葛西橋
stop_times,stop_headsign,ja,東陽町駅前,,,東陽町駅前
stop_times,stop_headsign,ja,中左近橋,,,中左近橋
stop_times,stop_headsign,ja,練馬車庫前,,,練馬車庫前
stop_times,stop_headsign,ja,東大構内,,,東大構内
stop_times,stop_headsign,ja,コーシャハイム南葛西,,,コーシャハイム南葛西
stop_times,stop_headsign,ja,森下駅前,,,森下駅前
stop_times,stop_headsign,ja,南千住車庫前,,,南千住車庫前
stop_times,stop_headsign,ja,大田市場,,,大田市場
stop_times,stop_headsign,ja,南千住駅西口,,,南千住駅西口
stop_times,stop_headsign,ja,東大和市駅前,,,東大和市駅前
stop_times,stop_headsign,ja,南砂町駅前,,,南砂町駅前
stop_times,stop_headsign,ja,新宿駅西口循環,,,新宿駅西口循環
stop_times,stop_headsign,ja,目白駅前,,,目白駅前
stop_times,stop_headsign,ja,品川埠頭(循環),,,品川埠頭(循環)
stop_times,stop_headsign,ja,下谷警察署前,,,下谷警察署前
stop_times,stop_headsign,ja,一之江橋西詰,,,一之江橋西詰
stop_times,stop_headsign,ja,田町駅東口,,,田町駅東口
stop_times,stop_headsign,ja,新木場駅前（構内）,,,新木場駅前（構内）
stop_times,stop_headsign,ja,大塚駅前,,,大塚駅前
stop_times,stop_headsign,ja,新橋,,,新橋
stop_times,stop_headsign,ja,一之江駅前,,,一之江駅前
stop_times,stop_headsign,ja,潮見駅前,,,潮見駅前
stop_times,stop_headsign,ja,四谷駅,,,四谷駅
stop_times,stop_headsign,ja,駒木町(循環),,,駒木町(循環)
stop_times,stop_headsign,ja,とげぬき地蔵前,,,とげぬき地蔵前
stop_times,stop_headsign,ja,浅草雷門,,,浅草雷門
stop_times,stop_headsign,ja,大井埠頭バンプール前,,,大井埠頭バンプール前
stop_times,stop_headsign,ja,昭和大学江東豊洲病院前,,,昭和大学江東豊洲病院前
stop_times,stop_headsign,ja,河辺駅北口,,,河辺駅北口
stop_times,stop_headsign,ja,新橋駅前,,,新橋駅前
stop_times,stop_headsign,ja,晴海埠頭,,,晴海埠頭
stop_times,stop_headsign,ja,有明一丁目,,,有明一丁目
stop_times,stop_headsign,ja,江南中学校前(循環),,,江南中学校前(循環)
stop_times,stop_headsign,ja,日本女子大前（豊明小学校前）,,,日本女子大前（豊明小学校前）
stop_times,stop_headsign,ja,品川シーサイド駅前,,,品川シーサイド駅前
stop_times,stop_headsign,ja,東京テレポート駅前,,,東京テレポート駅前
stop_times,stop_headsign,ja,新田二丁目,,,新田二丁目
stop_times,stop_headsign,ja,小平駅前,,,小平駅前
stop_times,stop_headsign,ja,東京タワー,,,東京タワー
stop_times,stop_headsign,ja,吉野,,,吉野
stop_times,stop_headsign,ja,東京ドームシティ,,,東京ドームシティ
stop_times,stop_headsign,ja,新田一丁目,,,新田一丁目
stop_times,stop_headsign,ja,北千住駅前,,,北千住駅前
stop_times,stop_headsign,ja,東京テレポート駅前：台場二→テレポ直,,,東京テレポート駅前：台場二→テレポ直
stop_times,stop_headsign,ja,東京出入国在留管理局前,,,東京出入国在留管理局前
stop_times,stop_headsign,ja,東京女子医大前,,,東京女子医大前
stop_times,stop_headsign,ja,御茶ノ水駅前（循環）,,,御茶ノ水駅前（循環）
stop_times,stop_headsign,ja,新宿伊勢丹前,,,新宿伊勢丹前
stop_times,stop_headsign,ja,新代田駅前,,,新代田駅前
stop_times,stop_headsign,ja,新宿駅西口,,,新宿駅西口
stop_times,stop_headsign,ja,青戸車庫前,,,青戸車庫前
stop_times,stop_headsign,ja,岩井堂,,,岩井堂
stop_times,stop_headsign,ja,妙光院(循環),,,妙光院(循環)
stop_times,stop_headsign,ja,東京ビッグサイト,,,東京ビッグサイト
stop_times,stop_headsign,ja,高田馬場駅前,,,高田馬場駅前
stop_times,stop_headsign,ja,東京駅丸の内北口,,,東京駅丸の内北口
stop_times,stop_headsign,ja,江戸川車庫前,,,江戸川車庫前
stop_times,stop_headsign,ja,大井競馬場前,,,大井競馬場前
stop_times,stop_headsign,ja,上野公園山下（循環）,,,上野公園山下（循環）
stop_times,stop_headsign,ja,渋谷駅前,,,渋谷駅前
stop_times,stop_headsign,ja,大田市場(循環),,,大田市場(循環)
stop_times,stop_headsign,ja,国立国際医療研究センター前,,,国立国際医療研究センター前
stop_times,stop_headsign,ja,玉堂美術館(循環),,,玉堂美術館(循環)
stop_times,stop_headsign,ja,駒込駅南口,,,駒込駅南口
stop_times,stop_headsign,ja,日暮里駅前,,,日暮里駅前
stop_times,stop_headsign,ja-Hrkt,ひがしすみだにちょうめ,,,東墨田二丁目
stop_times,stop_headsign,ja-Hrkt,みなみすなまちえきまえ,,,南砂町駅前
stop_times,stop_headsign,ja-Hrkt,しんじゅくえきにしぐち,,,新宿駅西口
stop_times,stop_headsign,ja-Hrkt,ひがしおおじまえきまえ,,,東大島駅前
stop_times,stop_headsign,ja-Hrkt,あさくさかみなりもん,,,浅草雷門
stop_times,stop_headsign,ja-Hrkt,こまごめえきみなみぐち,,,駒込駅南口
stop_times,stop_headsign,ja-Hrkt,めじろえきまえ,,,目白駅前
stop_times,stop_headsign,ja-Hrkt,あさくさことぶきちょう,,,浅草寿町
stop_times,stop_headsign,ja-Hrkt,ろっぽんぎひるず,,,六本木ヒルズ
stop_times,stop_headsign,ja-Hrkt,くろさわじんじゃまえ,,,黒沢神社前(循環)
stop_times,stop_headsign,ja-Hrkt,りんかいしゃこまえ,,,臨海車庫前
stop_times,stop_headsign,ja-Hrkt,とうだいこうない,,,東大構内
stop_times,stop_headsign,ja-Hrkt,ふなぼりえきまえ,,,船堀駅前
stop_times,stop_headsign,ja-Hrkt,くろさわ,,,黒沢(循環)
stop_times,stop_headsign,ja-Hrkt,せんだがやえきまえ,,,千駄ヶ谷駅前
stop_times,stop_headsign,ja-Hrkt,あらかわどて,,,荒川土手
stop_times,stop_headsign,ja-Hrkt,くだんした,,,九段下
stop_times,stop_headsign,ja-Hrkt,とうきょうびっぐさいと,,,東京ビッグサイト
stop_times,stop_headsign,ja-Hrkt,とうきょうたわー,,,東京タワー
stop_times,stop_headsign,ja-Hrkt,しながわえきこうなんぐち,,,品川駅港南口
stop_times,stop_headsign,ja-Hrkt,しおみえきまえ,,,潮見駅前
stop_times,stop_headsign,ja-Hrkt,こだいらえきまえ,,,小平駅前
stop_times,stop_headsign,ja-Hrkt,とりつさんぎょうぎじゅつこうせんしながわ,,,都立産業技術高専品川キャンパス前
stop_times,stop_headsign,ja-Hrkt,みなみせんじゅえきにしぐち,,,南千住駅西口
stop_times,stop_headsign,ja-Hrkt,とうきょうどーむしてぃ,,,東京ドームシティ
stop_times,stop_headsign,ja-Hrkt,ためいけ,,,溜池
stop_times,stop_headsign,ja-Hrkt,しのざきえきまえ,,,篠崎駅前
stop_times,stop_headsign,ja-Hrkt,しんこいわえきまえ,,,新小岩駅前
stop_times,stop_headsign,ja-Hrkt,やしおぱーくたうん,,,八潮パークタウン(循環)
stop_times,stop_headsign,ja-Hrkt,こまごめびょういんまえ,,,駒込病院前
stop_times,stop_headsign,ja-Hrkt,あだちうめだちょう,,,足立梅田町
stop_times,stop_headsign,ja-Hrkt,あさくさかみなりもんみなみ,,,浅草雷門南
stop_times,stop_headsign,ja-Hrkt,こうなんよんちょうめ,,,港南四丁目
stop_times,stop_headsign,ja-Hrkt,やまとちょう,,,大和町
stop_times,stop_headsign,ja-Hrkt,ひがしやまとしえきまえ,,,東大和市駅前
stop_times,stop_headsign,ja-Hrkt,しおみえきまえ,,,潮見駅前（循環）
stop_times,stop_headsign,ja-Hrkt,とよすえきまえ,,,豊洲駅前
stop_times,stop_headsign,ja-Hrkt,あかばねえきひがしぐち,,,赤羽駅東口
stop_times,stop_headsign,ja-Hrkt,こいわえきまえ,,,小岩駅前
stop_times,stop_headsign,ja-Hrkt,きんしちょうえきまえ,,,錦糸町駅前
stop_times,stop_headsign,ja-Hrkt,とよすしじょう,,,豊洲市場（急行）
stop_times,stop_headsign,ja-Hrkt,とよみすいさんふとう,,,豊海水産埠頭
stop_times,stop_headsign,ja-Hrkt,したやけいさつしょまえ,,,下谷警察署前
stop_times,stop_headsign,ja-Hrkt,かべえきみなみぐち,,,河辺駅南口
stop_times,stop_headsign,ja-Hrkt,としまごちょうめだんち,,,豊島五丁目団地
stop_times,stop_headsign,ja-Hrkt,ひとつばし,,,一ツ橋
stop_times,stop_headsign,ja-Hrkt,きゃなるこーとさんがいくまえ,,,キャナルコート３街区前
stop_times,stop_headsign,ja-Hrkt,きゃなるこーとよんがいくまえ,,,キャナルコート４街区前
stop_times,stop_headsign,ja-Hrkt,かめいどえきまえ,,,亀戸駅前
stop_times,stop_headsign,ja-Hrkt,とえいいいだばしえきまえ,,,都営飯田橋駅前
stop_times,stop_headsign,ja-Hrkt,なかさこんばし,,,中左近橋
stop_times,stop_headsign,ja-Hrkt,にしかさいえきまえ,,,西葛西駅前
stop_times,stop_headsign,ja-Hrkt,すみだこうえん,,,隅田公園
stop_times,stop_headsign,ja-Hrkt,あだちせいそうこうじょうまえ,,,足立清掃工場前
stop_times,stop_headsign,ja-Hrkt,かが,,,加賀
stop_times,stop_headsign,ja-Hrkt,せんじゅしゃこまえ,,,千住車庫前
stop_times,stop_headsign,ja-Hrkt,かがだんち,,,加賀団地(循環)
stop_times,stop_headsign,ja-Hrkt,いちのええきまえ,,,一之江駅前
stop_times,stop_headsign,ja-Hrkt,あおとしゃこまえ,,,青戸車庫前
stop_times,stop_headsign,ja-Hrkt,きたせんじゅえきまえ,,,北千住駅前
stop_times,stop_headsign,ja-Hrkt,だいばにちょうめ,,,台場二丁目
stop_times,stop_headsign,ja-Hrkt,にしあらいえきまえ,,,西新井駅前
stop_times,stop_headsign,ja-Hrkt,こーしゃはいむみなみかさい,,,コーシャハイム南葛西
stop_times,stop_headsign,ja-Hrkt,あかばねばしえきまえ,,,赤羽橋駅前
stop_times,stop_headsign,ja-Hrkt,うらじゅくちょう,,,裏宿町
stop_times,stop_headsign,ja-Hrkt,とげぬきじぞうまえ,,,とげぬき地蔵前
stop_times,stop_headsign,ja-Hrkt,ふかがわしゃこまえ,,,深川車庫前
stop_times,stop_headsign,ja-Hrkt,よしの,,,吉野
stop_times,stop_headsign,ja-Hrkt,おおつかにちょうめ,,,大塚二丁目
stop_times,stop_headsign,ja-Hrkt,かなまちえきまえ,,,金町駅前
stop_times,stop_headsign,ja-Hrkt,かさいりんかいこうえんえきまえ,,,葛西臨海公園駅前：コーシャ→公園直
stop_times,stop_headsign,ja-Hrkt,よつやえき,,,四谷駅
stop_times,stop_headsign,ja-Hrkt,てんのうずあいる,,,天王洲アイル(循環)
stop_times,stop_headsign,ja-Hrkt,けいようこうさてん,,,京葉交差点
stop_times,stop_headsign,ja-Hrkt,かさいりんかいこうえんえきまえ,,,葛西臨海公園駅前
stop_times,stop_headsign,ja-Hrkt,かさいばし,,,葛西橋
stop_times,stop_headsign,ja-Hrkt,こうほくえきまえ,,,江北駅前
stop_times,stop_headsign,ja-Hrkt,みやけざか,,,三宅坂
stop_times,stop_headsign,ja-Hrkt,うえのまつざかやまえ,,,上野松坂屋前
stop_times,stop_headsign,ja-Hrkt,かみなりき,,,上成木
stop_times,stop_headsign,ja-Hrkt,いまい,,,今井
stop_times,stop_headsign,ja-Hrkt,しながわふとう,,,品川埠頭(循環)
stop_times,stop_headsign,ja-Hrkt,はなこがねいえききたぐち,,,花小金井駅北口
stop_times,stop_headsign,ja-Hrkt,もんぜんなかちょう,,,門前仲町
stop_times,stop_headsign,ja-Hrkt,あさがやえきまえ,,,阿佐ヶ谷駅前
stop_times,stop_headsign,ja-Hrkt,ひがしこまつがわしゃこまえ,,,東小松川車庫前
stop_times,stop_headsign,ja-Hrkt,とうきょうしゅつにゅうこくざいりゅうかん,,,東京出入国在留管理局前
stop_times,stop_headsign,ja-Hrkt,ほりのうち,,,堀ノ内
stop_times,stop_headsign,ja-Hrkt,りんかいしゃこ,,,臨海車庫
stop_times,stop_headsign,ja-Hrkt,おおつかえきまえ,,,大塚駅前
stop_times,stop_headsign,ja-Hrkt,おうめえきまえ,,,青梅駅前
stop_times,stop_headsign,ja-Hrkt,りんかいちょうにちょうめだんちまえ,,,臨海町二丁目団地前
stop_times,stop_headsign,ja-Hrkt,あおやまいっちょうめえきまえ,,,青山一丁目駅前
stop_times,stop_headsign,ja-Hrkt,ひがしこまつがわいっちょうめ,,,東小松川一丁目
stop_times,stop_headsign,ja-Hrkt,こうとうこうれいしゃいりょうせんたー,,,江東高齢者医療センター
stop_times,stop_headsign,ja-Hrkt,ごてんやま,,,御殿山
stop_times,stop_headsign,ja-Hrkt,あきはばらえきまえ,,,秋葉原駅前
stop_times,stop_headsign,ja-Hrkt,やまとそうしゃじょまえ,,,大和操車所前
stop_times,stop_headsign,ja-Hrkt,はるみごちょうめたーみなる,,,晴海五丁目ターミナル
stop_times,stop_headsign,ja-Hrkt,かべえききたぐち,,,河辺駅北口
stop_times,stop_headsign,ja-Hrkt,しんばしえきまえ,,,新橋駅前
stop_times,stop_headsign,ja-Hrkt,こうほくろくちょうめだんちまえ,,,江北六丁目団地前
stop_times,stop_headsign,ja-Hrkt,いけぶくろさんしゃいんしてぃ,,,池袋サンシャインシティ
stop_times,stop_headsign,ja-Hrkt,ひらいえきまえ,,,平井駅前(循環)
stop_times,stop_headsign,ja-Hrkt,にほんじょしだい（こうない）,,,日本女子大（構内）
stop_times,stop_headsign,ja-Hrkt,おうじえきまえ,,,王子駅前
stop_times,stop_headsign,ja-Hrkt,すみともついんびるまえ,,,住友ツインビル前
stop_times,stop_headsign,ja-Hrkt,とうぶあさくさえきまえ,,,東武浅草駅前
stop_times,stop_headsign,ja-Hrkt,しぶやえきひがしぐち,,,渋谷駅東口(循環)
stop_times,stop_headsign,ja-Hrkt,こうなんちゅうがっこうまえ,,,江南中学校前(循環)
stop_times,stop_headsign,ja-Hrkt,たばたえきまえ,,,田端駅前
stop_times,stop_headsign,ja-Hrkt,しながわしーさいどえきまえ,,,品川シーサイド駅前
stop_times,stop_headsign,ja-Hrkt,かさいえきまえ,,,葛西駅前
stop_times,stop_headsign,ja-Hrkt,にっぽりえきまえ,,,日暮里駅前
stop_times,stop_headsign,ja-Hrkt,たかだのばばえきまえ,,,高田馬場駅前
stop_times,stop_headsign,ja-Hrkt,ひがししんこいわよんちょうめ,,,東新小岩四丁目
stop_times,stop_headsign,ja-Hrkt,たまちえきまえ,,,田町駅前
stop_times,stop_headsign,ja-Hrkt,なぎさにゅーたうん,,,なぎさニュータウン
stop_times,stop_headsign,ja-Hrkt,みぬまだいしんすいこうえんえきまえ,,,見沼代親水公園駅前
stop_times,stop_headsign,ja-Hrkt,とうようちょうえきまえ,,,東陽町駅前
stop_times,stop_headsign,ja-Hrkt,えごたにちょうめ,,,江古田二丁目
stop_times,stop_headsign,ja-Hrkt,いちのえばしにしづめ,,,一之江橋西詰
stop_times,stop_headsign,ja-Hrkt,だいろくかさいしょうがっこうまえ,,,第六葛西小学校前
stop_times,stop_headsign,ja-Hrkt,とよすいっちょうめ,,,豊洲一丁目(循環)
stop_times,stop_headsign,ja-Hrkt,ひがしいけぶくろいっちょうめ,,,東池袋一丁目
stop_times,stop_headsign,ja-Hrkt,おうめしゃこ,,,青梅車庫
stop_times,stop_headsign,ja-Hrkt,やまぶきちょう,,,山吹町
stop_times,stop_headsign,ja-Hrkt,そうだいせいもん,,,早大正門
stop_times,stop_headsign,ja-Hrkt,にほんじょしだいまえほうめいしょうがっこ,,,日本女子大前（豊明小学校前）
stop_times,stop_headsign,ja-Hrkt,しょうわだいがくこうとうとよすびょういん,,,昭和大学江東豊洲病院前
stop_times,stop_headsign,ja-Hrkt,みなみあおやまななちょうめ,,,南青山七丁目
stop_times,stop_headsign,ja-Hrkt,ひがしおうめえきまえ,,,東青梅駅前
stop_times,stop_headsign,ja-Hrkt,とうきょうりんかいびょういんまえ,,,東京臨海病院前
stop_times,stop_headsign,ja-Hrkt,にっせきいりょうせんたーまえ,,,日赤医療センター前
stop_times,stop_headsign,ja-Hrkt,みのわえきまえ,,,三ノ輪駅前
stop_times,stop_headsign,ja-Hrkt,わかすきゃんぷじょうまえ,,,若洲キャンプ場前
stop_times,stop_headsign,ja-Hrkt,やしおこうえんまえ,,,八潮公園前
stop_times,stop_headsign,ja-Hrkt,にっぽんかがくみらいかん,,,日本科学未来館
stop_times,stop_headsign,ja-Hrkt,しんよつぎばし,,,新四ツ木橋
stop_times,stop_headsign,ja-Hrkt,ねりまえき,,,練馬駅
stop_times,stop_headsign,ja-Hrkt,もりしたえきまえ,,,森下駅前
stop_times,stop_headsign,ja-Hrkt,めぐろえきまえ,,,目黒駅前
stop_times,stop_headsign,ja-Hrkt,とうきょうえきまるのうちみなみぐち,,,東京駅丸の内南口
stop_times,stop_headsign,ja-Hrkt,とよすしじょう,,,豊洲市場
stop_times,stop_headsign,ja-Hrkt,おおいけいばじょうまえ,,,大井競馬場前
stop_times,stop_headsign,ja-Hrkt,しんじゅくいせたんまえ,,,新宿伊勢丹前
stop_times,stop_headsign,ja-Hrkt,りょうごくえきまえ,,,両国駅前
stop_times,stop_headsign,ja-Hrkt,たけのづかえきまえ,,,竹の塚駅前
stop_times,stop_headsign,ja-Hrkt,ねりましゃこまえ,,,練馬車庫前
stop_times,stop_headsign,ja-Hrkt,とうきょうえきまるのうちきたぐち,,,東京駅丸の内北口
stop_times,stop_headsign,ja-Hrkt,しながわえきたかなわぐち,,,品川駅高輪口
stop_times,stop_headsign,ja-Hrkt,うえのこうえんやました,,,上野公園山下（循環）
stop_times,stop_headsign,ja-Hrkt,ぎょくどうびじゅつかん,,,玉堂美術館(循環)
stop_times,stop_headsign,ja-Hrkt,しながわしゃこまえ,,,品川車庫前
stop_times,stop_headsign,ja-Hrkt,とうきょうえきやえすぐち,,,東京駅八重洲口
stop_times,stop_headsign,ja-Hrkt,しんじゅくえきにしぐち,,,新宿駅西口循環
stop_times,stop_headsign,ja-Hrkt,しぶやえきまえ,,,渋谷駅前
stop_times,stop_headsign,ja-Hrkt,こくりつこくさいいりょうけんきゅうせんた,,,国立国際医療研究センター前
stop_times,stop_headsign,ja-Hrkt,こまきちょう,,,駒木町(循環)
stop_times,stop_headsign,ja-Hrkt,ごたんだえき,,,五反田駅
stop_times,stop_headsign,ja-Hrkt,かすがえきまえ,,,春日駅前
stop_times,stop_headsign,ja-Hrkt,しんだいたえきまえ,,,新代田駅前
stop_times,stop_headsign,ja-Hrkt,わせだ,,,早稲田
stop_times,stop_headsign,ja-Hrkt,とうきょうじょしいだいまえ,,,東京女子医大前
stop_times,stop_headsign,ja-Hrkt,いけぶくろえきひがしぐち,,,池袋駅東口
stop_times,stop_headsign,ja-Hrkt,えどがわしゃこまえ,,,江戸川車庫前
stop_times,stop_headsign,ja-Hrkt,おおたしじょうきた,,,大田市場北
stop_times,stop_headsign,ja-Hrkt,おおたしじょう,,,大田市場(循環)
stop_times,stop_headsign,ja-Hrkt,おたきばししゃこまえ,,,小滝橋車庫前
stop_times,stop_headsign,ja-Hrkt,きばえきまえ,,,木場駅前
stop_times,stop_headsign,ja-Hrkt,ありあけいっちょうめ,,,有明一丁目
stop_times,stop_headsign,ja-Hrkt,うえのこうえんやました,,,上野公園山下
stop_times,stop_headsign,ja-Hrkt,おおいまちえきひがしぐち,,,大井町駅東口
stop_times,stop_headsign,ja-Hrkt,すぎなみしゃこまえ,,,杉並車庫前
stop_times,stop_headsign,ja-Hrkt,ひがしかんだ,,,東神田
stop_times,stop_headsign,ja-Hrkt,いわいどう,,,岩井堂
stop_times,stop_headsign,ja-Hrkt,しんばし,,,新橋
stop_times,stop_headsign,ja-Hrkt,しんきばえきまえ,,,新木場駅前（構内）
stop_times,stop_headsign,ja-Hrkt,しんでんいっちょうめ,,,新田一丁目
stop_times,stop_headsign,ja-Hrkt,みなみせんじゅしゃこまえ,,,南千住車庫前
stop_times,stop_headsign,ja-Hrkt,とうきょうすかいつりーえきまえ,,,とうきょうスカイツリー駅前
stop_times,stop_headsign,ja-Hrkt,うえのこうえん,,,上野公園
stop_times,stop_headsign,ja-Hrkt,しんでんにちょうめ,,,新田二丁目
stop_times,stop_headsign,ja-Hrkt,おちゃのみずえきまえ,,,御茶ノ水駅前（循環）
stop_times,stop_headsign,ja-Hrkt,はるみふとう,,,晴海埠頭
stop_times,stop_headsign,ja-Hrkt,しんじゅくしゃこまえ,,,新宿車庫前
stop_times,stop_headsign,ja-Hrkt,しじょうまええきまえ,,,市場前駅前
stop_times,stop_headsign,ja-Hrkt,しぶやえきにしぐち,,,渋谷駅西口
stop_times,stop_headsign,ja-Hrkt,ひらいえきまえ,,,平井駅前
stop_times,stop_headsign,ja-Hrkt,とうきょうてれぽーとえきまえ,,,東京テレポート駅前
stop_times,stop_headsign,ja-Hrkt,おおいふとうばんぷーるまえ,,,大井埠頭バンプール前
stop_times,stop_headsign,ja-Hrkt,えびすえきまえ,,,恵比寿駅前
stop_times,stop_headsign,ja-Hrkt,おちゃのみずえきまえ,,,御茶ノ水駅前
stop_times,stop_headsign,ja-Hrkt,こくさいてんじじょうえきまえ,,,国際展示場駅前
stop_times,stop_headsign,ja-Hrkt,ひらいそうしゃじょ,,,平井操車所
stop_times,stop_headsign,ja-Hrkt,ありあけがーでん,,,有明ガーデン
stop_times,stop_headsign,ja-Hrkt,あだちくやくしょ,,,足立区役所
stop_times,stop_headsign,ja-Hrkt,ちゅうおうぼうはてい,,,中央防波堤
stop_times,stop_headsign,ja-Hrkt,あかさかあーくひるず,,,赤坂アークヒルズ
stop_times,stop_headsign,ja-Hrkt,こうほくよんちょうめ,,,江北四丁目
stop_times,stop_headsign,ja-Hrkt,とうきょうてれぽーとえきまえ,,,東京テレポート駅前：台場二→テレポ直
stop_times,stop_headsign,ja-Hrkt,みなみせんじゅえきひがしくち,,,南千住駅東口
stop_times,stop_headsign,ja-Hrkt,りんかいせんてんのうずあいるえきまえ,,,りんかい線天王洲アイル駅前
stop_times,stop_headsign,ja-Hrkt,きたしゃこまえ,,,北車庫前
stop_times,stop_headsign,ja-Hrkt,すがもえきまえ,,,巣鴨駅前
stop_times,stop_headsign,ja-Hrkt,おおたしじょう,,,大田市場
stop_times,stop_headsign,ja-Hrkt,みょうこういん,,,妙光院(循環)
stop_times,stop_headsign,ja-Hrkt,わだぼりばし,,,和田堀橋
stop_times,stop_headsign,ja-Hrkt,つきじえきまえ,,,築地駅前
stop_times,stop_headsign,ja-Hrkt,たまちえきひがしぐち,,,田町駅東口
stop_times,stop_headsign,ja-Hrkt,おおいすいさんぶつふとうまえ,,,大井水産物埠頭前
stop_times,stop_headsign,en,Canal Court San-Gaiku,,,キャナルコート３街区前
stop_times,stop_headsign,en,Ichinoebashi-Nishizume,,,一之江橋西詰
stop_times,stop_headsign,en,Kabe Sta. Minamiguchi (South Exit),,,河辺駅南口
stop_times,stop_headsign,en,Dairoku-Kasai-Shōgakkō,,,第六葛西小学校前
stop_times,stop_headsign,en,Ueno-Matsuzakaya (Ueno-Matsuzakaya Department Store),,,上野松坂屋前
stop_times,stop_headsign,en,Tabata Sta.,,,田端駅前
stop_times,stop_headsign,en,TOKYO SKYTREE Sta.,,,とうきょうスカイツリー駅前
stop_times,stop_headsign,en,Togenuki-Jizō,,,とげぬき地蔵前
stop_times,stop_headsign,en,Takadanobaba Sta.,,,高田馬場駅前
stop_times,stop_headsign,en,Egota-Nichōme (Egota 2),,,江古田二丁目
stop_times,stop_headsign,en,Kōhoku-Yonchōme (Kōhoku 4),,,江北四丁目
stop_times,stop_headsign,en,Otakibashi-Shako,,,小滝橋車庫前
stop_times,stop_headsign,en,Hirai-Sōshajo,,,平井操車所
stop_times,stop_headsign,en,Keiyō-Kōsaten,,,京葉交差点
stop_times,stop_headsign,en,Suginami-Shako,,,杉並車庫前
stop_times,stop_headsign,en,Nakasakombashi,,,中左近橋
stop_times,stop_headsign,en,Yashio Park Town (circular bus),,,八潮パークタウン(循環)
stop_times,stop_headsign,en,Kōnan-Yonchōme (Kōnan 4),,,港南四丁目
stop_times,stop_headsign,en,Tokyo Sta. Yaesuguchi(Yaesu Exit),,,東京駅八重洲口
stop_times,stop_headsign,en,Adachi-Seisōkōjō,,,足立清掃工場前
stop_times,stop_headsign,en,Gyokudō-Bijutsukan (circular bus),,,玉堂美術館(循環)
stop_times,stop_headsign,en,Hirai Sta.,,,平井駅前
stop_times,stop_headsign,en,Daiba-Nichōme (Daiba 2),,,台場二丁目
stop_times,stop_headsign,en,Kameido Sta.,,,亀戸駅前
stop_times,stop_headsign,en,Kasai Sta.,,,葛西駅前
stop_times,stop_headsign,en,Kasai-Rinkai-Kōen Sta. (Kasai Rinkai Park Sta.),,,葛西臨海公園駅前：コーシャ→公園直
stop_times,stop_headsign,en,Tokyo Sta. Marunouchi-Kitaguchi (Marunouchi North Exit),,,東京駅丸の内北口
stop_times,stop_headsign,en,Sumida-Kōen (Sumida Park),,,隅田公園
stop_times,stop_headsign,en,Ariake Garden,,,有明ガーデン
stop_times,stop_headsign,en,Akihabara Sta.,,,秋葉原駅前
stop_times,stop_headsign,en,Nagisa New Town,,,なぎさニュータウン
stop_times,stop_headsign,en,Minowa Sta.,,,三ノ輪駅前
stop_times,stop_headsign,en,Senju-Shako,,,千住車庫前
