日時	始値	高値	安値	終値	単純移動平均1/単純移動平均	単純移動平均2/単純移動平均	売買高/売買高+移動平均	単純移動平均1/売買高+移動平均	単純移動平均2/売買高+移動平均	
2021/11/04	40200	40250	40150	40150	39740.000	38664.000	7136	10924	8737.12	
2021/11/05	40150	40150	39900	39950	39860.000	38756.000	2641	10101.4	8556.68	
2021/11/08	40150	40200	40100	40150	39990.000	38900.000	18081	10793.8	8560.92	
2021/11/09	40200	40200	39900	40000	39990.000	39016.000	7849	8917.8	8485.84	
2021/11/10	39900	39950	39750	39850	40020.000	39134.000	2270	7595.4	8337.12	
2021/11/11	40000	40150	40000	40050	40000.000	39246.000	4394	7047	8214.4	
2021/11/12	40050	40150	40000	40000	40010.000	39346.000	1509	6820.6	8080.28	
2021/11/15	40150	40200	40050	40100	40000.000	39434.000	1402	3484.8	7705.96	
2021/11/16	40150	40300	40150	40150	40030.000	39514.000	18748	5664.6	7999.2	
2021/11/17	40550	40600	40450	40450	40150.000	39614.000	7714	6753.4	7901.16	
2021/11/18	40050	40100	39900	40050	40150.000	39698.000	9600	7794.6	8182.92	
2021/11/19	40050	40200	40050	40150	40180.000	39778.000	10937	9680.2	8307.28	
2021/11/22	39700	39850	39650	39800	40120.000	39810.000	13533	12106.4	7967.92	
2021/11/24	40150	40300	40050	40150	40120.000	39846.000	10167	10390.2	7844.08	
2021/11/25	40350	40500	40350	40450	40120.000	39896.000	3841	9615.6	7907.48	
2021/11/26	40050	40100	39500	39600	40030.000	39898.000	12734	10242.4	8048.44	
2021/11/29	38970	39050	38750	38790	39758.000	39873.600	44161	16887.2	9696.08	
2021/11/30	39170	39200	38330	38330	39464.000	39826.800	29795	20139.6	10586.48	
2021/12/01	38220	38450	38080	38420	39118.000	39783.600	28116	23729.4	11527.8	
2021/12/02	37730	37960	37650	37950	38618.000	39713.600	36826	30326.4	12909.12	
2021/12/03	38200	38470	38090	38440	38386.000	39661.200	19135	31606.6	13522.92	
2021/12/06	38480	38570	38280	38540	38336.000	39628.800	4016	23577.6	13413.4	
2021/12/07	39120	39440	39070	39440	38558.000	39626.400	9643	19547.2	13214.36	
2021/12/08	39680	39800	39570	39800	38834.000	39618.400	9763	15876.6	12915.72	
2021/12/09	39800	39830	39630	39630	39170.000	39615.600	23796	13270.6	13512.28	
2021/12/10	39660	39730	39580	39620	39406.000	39594.400	4703	10384.2	13414.96	
2021/12/13	40000	40090	39980	40030	39704.000	39597.600	12187	12018.4	13796.8	
2021/12/14	39600	39900	39550	39630	39742.000	39576.800	11813	12452.4	13546.08	
2021/12/15	39600	39640	39500	39600	39702.000	39560.800	5097	11519.2	13436	
2021/12/16	40130	40190	40020	40180	39812.000	39574.000	11798	9119.6	13817.12	
2021/12/17	39980	40040	39730	39820	39852.000	39564.800	19120	12003	14406.16	
2021/12/20	39120	39220	38880	38920	39630.000	39521.600	14150	12395.6	14911.8	
2021/12/21	39030	39400	38890	39250	39554.000	39487.600	9238	11880.6	15225.24	
2021/12/22	39570	39700	39530	39690	39572.000	39469.200	13856	13632.4	15029.56	
2021/12/23	39910	39960	39880	39910	39518.000	39447.600	22255	15723.8	15611.2	
2021/12/24	40200	40230	39900	40100	39574.000	39449.600	8256	13551	15557.44	
2021/12/27	40200	40220	40160	40210	39832.000	39452.000	8735	12468	15469.36	
2021/12/28	40650	40700	40590	40660	40114.000	39486.400	27254	16071.2	16018.2	
2021/12/29	40760	40860	40750	40840	40344.000	39514.000	9968	15293.6	16010.24	
2021/12/30	40890	41000	40880	40950	40552.000	39534.000	7727	12388	16165.68	
2022/01/04	41240	41470	41120	41410	40814.000	39606.400	34897	17716.2	17052.2	
2022/01/05	41700	41730	41550	41590	41090.000	39718.400	12807	18530.6	15798.04	
2022/01/06	41360	41580	41070	41080	41174.000	39828.400	15660	16211.8	15232.64	
2022/01/07	41110	41210	41050	41130	41232.000	39936.800	7180	15654.2	14395.2	
2022/01/11	40670	40730	40550	40650	41172.000	40044.800	8278	15764.4	13253.28	
2022/01/12	40850	40970	40820	40970	41084.000	40146.000	8144	10413.8	12813.64	
2022/01/13	40700	40720	40520	40530	40872.000	40225.600	6573	9167	12915.92	
2022/01/14	40440	40440	40060	40220	40700.000	40256.800	14883	9011.6	13125.52	
2022/01/17	40150	40200	40090	40150	40504.000	40270.800	4955	8566.6	12933.2	
2022/01/18	40250	40390	40150	40200	40414.000	40293.600	7353	8381.6	12275.48	
2022/01/19	39630	39790	39270	39330	40086.000	40282.000	29616	12676	13272	
2022/01/20	39140	39410	39010	39370	39854.000	40255.600	13599	14081.2	13328.48	
2022/01/21	38700	38730	38350	38600	39530.000	40214.400	17428	14590.2	13553.08	
2022/01/24	38310	38480	38230	38400	39180.000	40166.400	11869	15973	13823.96	
2022/01/25	38350	38360	37770	37990	38738.000	40078.800	26947	19891.8	14429.92	
2022/01/26	38230	38300	38070	38260	38524.000	40016.400	11221	16212.8	14113.96	
2022/01/27	38500	38530	37730	37880	38226.000	39974.800	20068	17506.6	14350.68	
2022/01/28	38650	38800	38550	38780	38262.000	39956.000	12907	16602.4	14497.44	
2022/01/31	39020	39300	38970	39270	38436.000	39939.200	13171	16862.8	14470.04	
2022/02/01	39480	39510	39330	39470	38732.000	39921.600	19818	15437	14372.56	
2022/02/02	39660	39760	39660	39760	39032.000	39908.000	3656	13924	14188.56	
2022/02/03	39780	39880	39740	39860	39428.000	39894.000	14029	12716.2	14400.32	
2022/02/04	39650	39750	39500	39710	39614.000	39856.000	4994	11133.6	13509.92	
2022/02/07	39570	39600	39440	39590	39678.000	39806.000	3660	9231.4	13257.6	
2022/02/08	39530	39650	39530	39620	39708.000	39752.800	4478	6163.4	13127.64	
2022/02/09	40130	40220	40060	40210	39798.000	39704.800	8037	7039.6	12053.24	
2022/02/10	40470	40500	40350	40460	39918.000	39659.600	7448	5723.4	11838.88	
2022/02/14	39390	39400	39170	39310	39838.000	39588.800	15098	7744.2	11816.4	
2022/02/15	39120	39160	38850	38890	39698.000	39499.200	26325	12277.2	12582.2	
2022/02/16	39500	39590	39500	39570	39688.000	39456.000	14506	14282.8	12831.32	
2022/02/17	39380	39500	39150	39300	39506.000	39389.200	8759	14427.2	12855.92	
2022/02/18	38640	39000	38560	38950	39204.000	39326.000	15064	15950.4	13195.56	
2022/02/21	38310	38650	38200	38570	39056.000	39260.000	12806	15492	13112.48	
2022/02/22	37720	37910	37590	37800	38838.000	39166.000	9916	12210.2	13310.92	
2022/02/24	37300	37350	36270	36400	38204.000	39014.000	26894	14687.8	14092.56	
2022/02/25	37460	37580	37240	37300	37804.000	38932.800	19409	16817.8	13684.28	
2022/02/28	37970	38180	37810	37920	37598.000	38874.800	15965	16998	13778.92	
2022/03/01	38300	38500	38180	38250	37534.000	38860.800	10126	16462	13486.84	
2022/03/02	37630	37760	37560	37710	37516.000	38833.200	12095	16897.8	13495.88	
2022/03/03	38290	38480	38290	38450	37926.000	38851.600	14867	14492.4	13012.68	
2022/03/04	38350	38370	37620	38010	38068.000	38841.600	10142	12639	12969.52	
2022/03/07	37500	37640	37320	37470	37978.000	38825.200	8564	11158.8	12509.36	
2022/03/08	37000	37270	36860	36860	37700.000	38748.400	10796	11292.8	12424.92	
2022/03/09	37090	37300	37050	37140	37586.000	38663.200	10751	11024	12328.12	
2022/03/10	37820	37900	37710	37800	37456.000	38596.400	7783	9607.2	11846.72	
2022/03/11	37840	37990	37660	37950	37444.000	38524.000	6746	8928	11970.32	
2022/03/14	38230	38320	38160	38310	37612.000	38462.000	10610	9337.2	11833.56	
2022/03/15	38300	38340	38150	38220	37884.000	38402.400	2954	7768.8	11751.96	
2022/03/16	38830	39050	38810	38940	38244.000	38376.400	11089	7836.4	12049.12	
2022/03/17	39720	39800	39510	39650	38614.000	38377.600	10845	8448.8	12303.8	
2022/03/18	39850	40020	39830	39980	39020.000	38368.400	10968	9293.2	12421.04	
2022/03/22	40440	40750	40420	40710	39500.000	38378.400	18316	10834.4	12855.76	
2022/03/23	41430	41450	41260	41420	40140.000	38462.800	10182	12280	12659.12	
2022/03/24	40850	41090	40770	41070	40566.000	38550.000	10182	12098.6	12013.4	
2022/03/25	41640	41680	41310	41470	40930.000	38626.000	14977	12925	12032.24	
2022/03/28	41710	41980	41620	41980	41330.000	38733.200	6547	12040.8	11943.76	
2022/03/29	42340	42600	42250	42470	41682.000	38874.000	7897	9957	11657.08	
2022/03/30	42650	42650	41990	42250	41848.000	39021.200	8085	9537.6	11468.24	
2022/03/31	42170	42390	42100	42180	42070.000	39196.400	3694	8240	11219.36	
2022/04/01	41580	41910	41560	41780	42132.000	39411.600	36083	12461.2	11586.92	
2022/04/04	41800	41980	41670	41980	42132.000	39598.800	11208	13393.4	11258.88	
2022/04/05	42010	42040	41880	41960	42030.000	39760.400	9319	13677.8	10993.04	
2022/04/06	42010	42150	42010	42140	42008.000	39916.000	4209	12902.6	10756.36	
2022/04/07	41790	41790	41650	41730	41918.000	40076.800	6066	13377	10515.2	
2022/04/08	42140	42200	41940	42150	41992.000	40224.800	29441	12048.6	11098.16	
2022/04/11	42300	42490	42240	42430	42082.000	40401.600	9272	11661.4	11063.36	
2022/04/12	42250	42300	41940	42090	42108.000	40586.400	40032	17804	12322.08	
2022/04/13	42220	42460	42210	42460	42172.000	40810.400	4516	17865.4	12070.88	
2022/04/14	42500	42650	42450	42640	42354.000	41030.400	10727	18797.6	12069.92	
2022/04/15	42570	42780	42400	42780	42480.000	41229.600	6097	14128.8	12002.48	
2022/04/18	42600	42760	42500	42750	42544.000	41421.600	6817	13637.8	12005.32	
2022/04/19	43080	43410	43010	43360	42798.000	41623.600	15047	8640.8	12182.8	
2022/04/20	44240	44320	43860	44080	43122.000	41858.000	23640	12465.6	13010.24	
2022/04/21	44290	44500	44270	44410	43476.000	42076.800	9764	12273	12957.24	
2022/04/22	43780	43800	43510	43510	43622.000	42231.200	23994	15852.4	13483.2	
2022/04/25	42560	42600	42200	42290	43530.000	42323.600	23001	19089.2	13964.52	
2022/04/26	42610	42890	42500	42780	43414.000	42406.400	19301	19940	14003.92	
2022/04/27	41670	41980	41630	41970	42992.000	42428.400	33948	22001.6	14954.56	
2022/04/28	42070	42690	42000	42670	42644.000	42492.400	14138	22876.4	15112.8	
2022/05/02	42100	42450	41970	42340	42410.000	42527.200	10899	20257.4	14949.68	
2022/05/06	42250	42340	42090	42320	42416.000	42540.800	11579	17973	15150.96	
2022/05/09	41810	41920	41630	41830	42226.000	42515.200	9343	15981.4	15208.8	
2022/05/10	41410	41560	40940	41460	42124.000	42483.600	23695	13930.8	15833.2	
2022/05/11	41100	41300	41050	41270	41844.000	42447.200	8878	12878.8	16040.56	
2022/05/12	40640	40760	40300	40310	41438.000	42388.400	19095	14518	15361.04	
2022/05/13	40170	40610	40060	40450	41064.000	42327.200	35482	19298.6	16332	
2022/05/16	41100	41130	40400	40620	40822.000	42273.600	8158	19061.6	16285.56	
2022/05/17	40810	41110	40750	41050	40740.000	42230.000	4364	15195.4	16291.76	
2022/05/18	41510	41590	41250	41420	40770.000	42217.600	6332	14686.2	16302.4	
2022/05/19	39470	40000	39450	39790	40666.000	42123.200	26220	16111.2	16173.56	
