"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2020_01","2020_01","2020_01"
"","","","","","","/表章事項 補助コード","-","-","-"
"","","","","","","/表章事項","人口【人】","人口【人】","人口【人】"
"","","","","","","/男女 コード","0","1","2"
"","","","","","","/男女 補助コード","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む） 補助コード","全国，都道府県，市区町村（2000年市区町村含む）","/男女","総数","男","女"
"2020000000","","2020年","40523","","（旧：三潴町）","","17227","8201","9026"
"2020000000","","2020年","40204","","直方市","","56212","26403","29809"
"2020000000","","2020年","40205","","飯塚市","","126364","60174","66190"
"2020000000","","2020年","4020C","","（旧：飯塚市）","","76307","36610","39697"
"2020000000","","2020年","40425","","（旧：筑穂町）","","9135","4288","4847"
"2020000000","","2020年","40426","","（旧：穂波町）","","24970","11686","13284"
"2020000000","","2020年","40427","","（旧：庄内町）","","10596","5129","5467"
"2020000000","","2020年","40428","","（旧：頴田町）","","5356","2461","2895"
"2020000000","","2020年","40206","","田川市","","46203","21056","25147"
"2020000000","","2020年","40207","","柳川市","","64475","30437","34038"
"2020000000","","2020年","4020D","","（旧：柳川市）","","33410","15706","17704"
"2020000000","","2020年","40562","","（旧：大和町）","","13826","6558","7268"
"2020000000","","2020年","40563","","（旧：三橋町）","","17239","8173","9066"
"2020000000","","2020年","40210","","八女市","","60608","28451","32157"
"2020000000","","2020年","4021B","","（旧：八女市）","","37289","17527","19762"
"2020000000","","2020年","40541","","（旧：黒木町）","","9388","4354","5034"
"2020000000","","2020年","40542","","（旧：上陽町）","","2495","1180","1315"
"2020000000","","2020年","40543","","（旧：立花町）","","8205","3900","4305"
"2020000000","","2020年","40545","","（旧：矢部村）","","912","426","486"
"2020000000","","2020年","40546","","（旧：星野村）","","2319","1064","1255"
"2020000000","","2020年","40211","","筑後市","","48827","23400","25427"
"2020000000","","2020年","40212","","大川市","","32988","15427","17561"
"2020000000","","2020年","40213","","行橋市","","71426","34120","37306"
"2020000000","","2020年","40214","","豊前市","","24391","11378","13013"
"2020000000","","2020年","40215","","中間市","","40362","18961","21401"
"2020000000","","2020年","40216","","小郡市","","59360","27825","31535"
"2020000000","","2020年","40217","","筑紫野市","","103311","49289","54022"
"2020000000","","2020年","40218","","春日市","","111023","53099","57924"
"2020000000","","2020年","40219","","大野城市","","102085","48887","53198"
"2020000000","","2020年","40220","","宗像市","","97095","46143","50952"
"2020000000","","2020年","4022B","","（旧：宗像市）","","88344","41979","46365"
"2020000000","","2020年","40364","","（旧：玄海町）","","8211","3903","4308"
"2020000000","","2020年","40365","","（旧：大島村）","","540","261","279"
"2020000000","","2020年","40221","","太宰府市","","73164","34743","38421"
"2020000000","","2020年","40223","","古賀市","","58786","27924","30862"
"2020000000","","2020年","40224","","福津市","","67033","31286","35747"
"2020000000","","2020年","40362","","（旧：福間町）","","49922","23260","26662"
"2020000000","","2020年","40363","","（旧：津屋崎町）","","17111","8026","9085"
"2020000000","","2020年","40225","","うきは市","","27981","13145","14836"
"2020000000","","2020年","40481","","（旧：吉井町）","","15197","7102","8095"
"2020000000","","2020年","40483","","（旧：浮羽町）","","12784","6043","6741"
"2020000000","","2020年","40226","","宮若市","","26298","12379","13919"
"2020000000","","2020年","40403","","（旧：宮田町）","","17900","8347","9553"
"2020000000","","2020年","40404","","（旧：若宮町）","","8398","4032","4366"
"2020000000","","2020年","40227","","嘉麻市","","35473","16400","19073"
"2020000000","","2020年","40208","","（旧：山田市）","","7660","3436","4224"
"2020000000","","2020年","40422","","（旧：稲築町）","","15441","7070","8371"
"2020000000","","2020年","40423","","（旧：碓井町）","","4957","2372","2585"
"2020000000","","2020年","40424","","（旧：嘉穂町）","","7415","3522","3893"
"2020000000","","2020年","40228","","朝倉市","","50273","23546","26727"
"2020000000","","2020年","40209","","（旧：甘木市）","","37521","17593","19928"
"2020000000","","2020年","40441","","（旧：杷木町）","","5595","2558","3037"
"2020000000","","2020年","40442","","（旧：朝倉町）","","7157","3395","3762"
"2020000000","","2020年","40229","","みやま市","","35861","16675","19186"
"2020000000","","2020年","40561","","（旧：瀬高町）","","19722","9177","10545"
"2020000000","","2020年","40564","","（旧：山川町）","","4100","1932","2168"
"2020000000","","2020年","40581","","（旧：高田町）","","12039","5566","6473"
"2020000000","","2020年","40230","","糸島市","","98877","46984","51893"
"2020000000","","2020年","40222","","（旧：前原市）","","70673","33776","36897"
"2020000000","","2020年","40462","","（旧：二丈町）","","12100","5541","6559"
"2020000000","","2020年","40463","","（旧：志摩町）","","16104","7667","8437"
"2020000000","","2020年","40231","","那珂川市","","50112","24194","25918"
"2020000000","","2020年","40305","","（旧：那珂川町）","","50112","24194","25918"
"2020000000","","2020年","40341","","宇美町","","37671","18964","18707"
"2020000000","","2020年","40342","","篠栗町","","31209","15014","16195"
"2020000000","","2020年","40343","","志免町","","46377","22291","24086"
"2020000000","","2020年","40344","","須恵町","","28628","13760","14868"
"2020000000","","2020年","40345","","新宮町","","32927","15894","17033"
"2020000000","","2020年","40348","","久山町","","9068","4281","4787"
"2020000000","","2020年","40349","","粕屋町","","48190","23840","24350"
"2020000000","","2020年","40381","","芦屋町","","13545","6629","6916"
"2020000000","","2020年","40382","","水巻町","","28114","13074","15040"
"2020000000","","2020年","40383","","岡垣町","","31007","14481","16526"
"2020000000","","2020年","40384","","遠賀町","","18723","8795","9928"
"2020000000","","2020年","40401","","小竹町","","7151","3406","3745"
"2020000000","","2020年","40402","","鞍手町","","15080","7074","8006"
"2020000000","","2020年","40421","","桂川町","","12878","6018","6860"
"2020000000","","2020年","40447","","筑前町","","29591","14061","15530"
"2020000000","","2020年","40443","","（旧：三輪町）","","13720","6389","7331"
"2020000000","","2020年","40444","","（旧：夜須町）","","15871","7672","8199"
"2020000000","","2020年","40448","","東峰村","","1899","868","1031"
"2020000000","","2020年","40445","","（旧：小石原村）","","765","344","421"
"2020000000","","2020年","40446","","（旧：宝珠山村）","","1134","524","610"
"2020000000","","2020年","40503","","大刀洗町","","15521","7438","8083"
"2020000000","","2020年","40522","","大木町","","13820","6545","7275"
"2020000000","","2020年","40544","","広川町","","19969","9589","10380"
"2020000000","","2020年","40601","","香春町","","10191","4737","5454"
"2020000000","","2020年","40602","","添田町","","8801","4128","4673"
"2020000000","","2020年","40604","","糸田町","","8407","3843","4564"
"2020000000","","2020年","40605","","川崎町","","15176","6918","8258"
"2020000000","","2020年","40608","","大任町","","5008","2262","2746"
"2020000000","","2020年","40609","","赤村","","2774","1295","1479"
"2020000000","","2020年","40610","","福智町","","21398","9984","11414"
"2020000000","","2020年","40603","","（旧：金田町）","","6795","3142","3653"
"2020000000","","2020年","40606","","（旧：赤池町）","","7869","3702","4167"
"2020000000","","2020年","40607","","（旧：方城町）","","6734","3140","3594"
"2020000000","","2020年","40621","","苅田町","","37684","19639","18045"
"2020000000","","2020年","40625","","みやこ町","","18825","8803","10022"
"2020000000","","2020年","40622","","（旧：犀川町）","","5301","2534","2767"
"2020000000","","2020年","40623","","（旧：勝山町）","","6268","2863","3405"
"2020000000","","2020年","40624","","（旧：豊津町）","","7256","3406","3850"
"2020000000","","2020年","40642","","吉富町","","6536","3068","3468"
"2020000000","","2020年","40646","","上毛町","","7251","3453","3798"
"2020000000","","2020年","40644","","（旧：新吉富村）","","3962","1881","2081"
"2020000000","","2020年","40645","","（旧：大平村）","","3289","1572","1717"
"2020000000","","2020年","40647","","築上町","","17189","8272","8917"
"2020000000","","2020年","40641","","（旧：椎田町）","","10050","4921","5129"
"2020000000","","2020年","40643","","（旧：築城町）","","7139","3351","3788"
"2020000000","","2020年","41000","","佐賀県","","811442","384451","426991"
"2020000000","","2020年","41201","","佐賀市","","233301","110191","123110"
"2020000000","","2020年","4120B","","（旧：佐賀市）","","164759","77796","86963"
"2020000000","","2020年","41301","","（旧：諸富町）","","10167","4818","5349"
"2020000000","","2020年","41302","","（旧：川副町）","","15223","7258","7965"
"2020000000","","2020年","41303","","（旧：東与賀町）","","8007","3800","4207"
"2020000000","","2020年","41304","","（旧：久保田町）","","7553","3521","4032"
"2020000000","","2020年","41305","","（旧：大和町）","","22881","10770","12111"
"2020000000","","2020年","41306","","（旧：富士町）","","3529","1665","1864"
"2020000000","","2020年","41326","","（旧：三瀬村）","","1182","563","619"
"2020000000","","2020年","41202","","唐津市","","117373","55015","62358"
"2020000000","","2020年","4120C","","（旧：唐津市）","","74749","35061","39688"
"2020000000","","2020年","41381","","（旧：浜玉町）","","11140","5199","5941"
"2020000000","","2020年","41382","","（旧：七山村）","","1851","887","964"
"2020000000","","2020年","41383","","（旧：厳木町）","","3745","1675","2070"
"2020000000","","2020年","41384","","（旧：相知町）","","6948","3157","3791"
"2020000000","","2020年","41385","","（旧：北波多村）","","4130","1941","2189"
"2020000000","","2020年","41386","","（旧：肥前町）","","5943","2883","3060"
"2020000000","","2020年","41388","","（旧：鎮西町）","","4974","2408","2566"
"2020000000","","2020年","41389","","（旧：呼子町）","","3893","1804","2089"
"2020000000","","2020年","41203","","鳥栖市","","74196","35528","38668"
"2020000000","","2020年","41204","","多久市","","18295","8555","9740"
"2020000000","","2020年","41205","","伊万里市","","52629","25445","27184"
"2020000000","","2020年","41206","","武雄市","","47914","22727","25187"
"2020000000","","2020年","4120D","","（旧：武雄市）","","32823","15613","17210"
"2020000000","","2020年","41421","","（旧：山内町）","","8214","3869","4345"
"2020000000","","2020年","41422","","（旧：北方町）","","6877","3245","3632"
"2020000000","","2020年","41207","","鹿島市","","27892","13140","14752"
"2020000000","","2020年","41208","","小城市","","43952","20772","23180"
"2020000000","","2020年","41361","","（旧：小城町）","","15239","7090","8149"
"2020000000","","2020年","41362","","（旧：三日月町）","","13985","6665","7320"
"2020000000","","2020年","41363","","（旧：牛津町）","","9599","4592","5007"
"2020000000","","2020年","41364","","（旧：芦刈町）","","5129","2425","2704"
"2020000000","","2020年","41209","","嬉野市","","25848","11995","13853"
"2020000000","","2020年","41442","","（旧：塩田町）","","9769","4623","5146"
